"","coopid","Functionality","year","month","catch_lobsters","value_lobsters"
"1753",22,7.450980392,2010,"JULIO",29282,5184828
"1754",22,7.450980392,2010,"AGOSTO",7251,1290678
"1755",22,7.450980392,2010,"SEPTIEMBRE",1590,284818
"1756",22,7.450980392,2010,"OCTUBRE",2333,419940
"1757",22,7.450980392,2010,"NOVIEMBRE",5011,901980
"1758",22,7.450980392,2011,"ENERO",5108,908770
"1759",22,7.450980392,2011,"FEBRERO",1139,194980
"1760",22,7.450980392,2011,"JULIO",9000,1530000
"1761",22,7.450980392,2011,"AGOSTO",3670,623900
"1762",22,7.450980392,2011,"SEPTIEMBRE",149,25330
"1763",22,7.450980392,2011,"OCTUBRE",106,18020
"1764",22,7.450980392,2011,"NOVIEMBRE",17,2890
"1765",22,7.450980392,2011,"DICIEMBRE",22,6340
"1766",22,7.450980392,2012,"ENERO",13,3900
"1767",22,7.450980392,2012,"FEBRERO",19,4940
"1768",22,7.450980392,2012,"JULIO",170,47600
"1769",22,7.450980392,2012,"AGOSTO",264,68640
"1770",22,7.450980392,2012,"SEPTIEMBRE",60,15600
"1771",22,7.450980392,2012,"OCTUBRE",72,18720
"1772",22,7.450980392,2012,"NOVIEMBRE",218,56680
"1773",22,7.450980392,2012,"DICIEMBRE",462,120120
"1774",22,7.450980392,2013,"FEBRERO",1418,368680
"1775",22,7.450980392,2013,"ABRIL",NA,NA
"1776",22,7.450980392,2013,"MAYO",NA,NA
"1777",22,7.450980392,2013,"JULIO",35953,8749160
"1778",22,7.450980392,2013,"AGOSTO",8053,2086600
"1779",22,7.450980392,2013,"SEPTIEMBRE",2570,650240
"1780",22,7.450980392,2013,"OCTUBRE",3943,946320
"1781",22,7.450980392,2013,"NOVIEMBRE",2369,568560
"1782",22,7.450980392,2013,"DICIEMBRE",154,36940
"1783",22,7.450980392,2014,"ENERO",7431,1635620
"1784",22,7.450980392,2014,"FEBRERO",6110,1344200
"1785",22,7.450980392,2014,"MARZO",NA,NA
"1786",22,7.450980392,2014,"JULIO",14626,3656500
"1787",22,7.450980392,2014,"AGOSTO",5711,1282850
"1788",22,7.450980392,2014,"SEPTIEMBRE",1923,384600
"1789",22,7.450980392,2014,"OCTUBRE",1999,399800
"1790",22,7.450980392,2014,"NOVIEMBRE",1531,306200
"1791",22,7.450980392,2014,"DICIEMBRE",2657,531400
"1792",22,7.450980392,2015,"ENERO",1016,203200
"1793",22,7.450980392,2015,"MARZO",2435,487000
"1794",22,7.450980392,2015,"ABRIL",NA,NA
"1795",22,7.450980392,2015,"MAYO",NA,NA
"1796",22,7.450980392,2015,"JULIO",28918,5783600
"1797",22,7.450980392,2015,"AGOSTO",4406,881200
"1798",22,7.450980392,2015,"SEPTIEMBRE",1869,373800
"1799",22,7.450980392,2015,"OCTUBRE",875,175000
"1800",22,7.450980392,2015,"NOVIEMBRE",1629,325800
"1801",22,7.450980392,2015,"DICIEMBRE",776,155200
"1802",22,7.450980392,2016,"ENERO",632,126400
"1803",22,7.450980392,2016,"FEBRERO",206,41200
"1804",22,7.450980392,2016,"JUNIO",NA,NA
"1805",22,7.450980392,2016,"JULIO",10939,3008225
"1806",22,7.450980392,2016,"AGOSTO",2017,549755
"1807",22,7.450980392,2016,"SEPTIEMBRE",1698,458460
"1808",22,7.450980392,2016,"OCTUBRE",1603,437560
"1809",22,7.450980392,2016,"NOVIEMBRE",2116,571320
"1810",22,7.450980392,2016,"DICIEMBRE",2945,795150
"1811",23,7.450980392,2000,"ENERO",2400,192000
"1812",23,7.450980392,2000,"FEBRERO",2240,179200
"1813",23,7.450980392,2000,"MAYO",770,63140
"1814",23,7.450980392,2000,"SEPTIEMBRE",1900,155800
"1815",23,7.450980392,2000,"NOVIEMBRE",2400,196800
"1816",23,7.450980392,2001,"ENERO",1920,157440
"1817",23,7.450980392,2001,"FEBRERO",3133,256906
"1818",23,7.450980392,2001,"JULIO",1400,114800
"1819",23,7.450980392,2002,"FEBRERO",2800,229600
"1820",23,7.450980392,2002,"ABRIL",441,36162
"1821",23,7.450980392,2002,"JULIO",500,41000
"1822",23,7.450980392,2002,"AGOSTO",1774,145468
"1823",23,7.450980392,2002,"NOVIEMBRE",640,52480
"1824",23,7.450980392,2002,"DICIEMBRE",464,38048
"1825",23,7.450980392,2003,"ENERO",750,61500
"1826",23,7.450980392,2003,"FEBRERO",4244,348008
"1827",23,7.450980392,2005,"DICIEMBRE",200,16600
"1828",23,7.450980392,2006,"FEBRERO",5243,432548
"1829",23,7.450980392,2006,"JULIO",250,20625
"1830",23,7.450980392,2006,"SEPTIEMBRE",500,41250
"1831",23,7.450980392,2006,"DICIEMBRE",NA,NA
"1832",23,7.450980392,2007,"FEBRERO",NA,NA
"1833",23,7.450980392,2007,"MARZO",NA,NA
"1834",23,7.450980392,2007,"ABRIL",NA,NA
"1835",23,7.450980392,2007,"JUNIO",NA,NA
"1836",23,7.450980392,2007,"SEPTIEMBRE",1200,99000
"1837",23,7.450980392,2007,"NOVIEMBRE",600,49500
"1838",23,7.450980392,2007,"DICIEMBRE",800,66000
"1839",23,7.450980392,2008,"ENERO",1800,147600
"1840",23,7.450980392,2008,"OCTUBRE",400,32800
"1841",23,7.450980392,2008,"NOVIEMBRE",600,49200
"1842",23,7.450980392,2009,"ENERO",600,49200
"1843",23,7.450980392,2009,"SEPTIEMBRE",330,27060
"1844",23,7.450980392,2009,"OCTUBRE",90,7380
"1845",23,7.450980392,2009,"DICIEMBRE",120,9840
"1846",23,7.450980392,2010,"FEBRERO",20,1660
"1847",23,7.450980392,2010,"JULIO",NA,NA
"1848",23,7.450980392,2010,"AGOSTO",NA,NA
"1849",23,7.450980392,2010,"SEPTIEMBRE",NA,NA
"1850",23,7.450980392,2010,"NOVIEMBRE",2700,224100
"1851",23,7.450980392,2011,"ABRIL",NA,NA
"1852",23,7.450980392,2011,"MAYO",NA,NA
"1853",23,7.450980392,2011,"NOVIEMBRE",400,33200
"1854",23,7.450980392,2011,"DICIEMBRE",150,12450
"1855",23,7.450980392,2012,"FEBRERO",750,62250
"1856",23,7.450980392,2012,"MARZO",NA,NA
"1857",23,7.450980392,2012,"DICIEMBRE",570,47310
"1858",23,7.450980392,2013,"ABRIL",NA,NA
"1859",23,7.450980392,2013,"MAYO",NA,NA
"1860",23,7.450980392,2013,"JULIO",1000,83000
"1861",23,7.450980392,2013,"OCTUBRE",700,58100
"1862",23,7.450980392,2013,"NOVIEMBRE",660,54780
"1863",23,7.450980392,2013,"DICIEMBRE",NA,NA
"1864",23,7.450980392,2014,"FEBRERO",NA,NA
"1865",23,7.450980392,2014,"MARZO",NA,NA
"1866",23,7.450980392,2014,"AGOSTO",600,49500
"1867",23,7.450980392,2014,"SEPTIEMBRE",700,56000
"1868",23,7.450980392,2015,"ABRIL",NA,NA
"1869",23,7.450980392,2015,"MAYO",NA,NA
"1870",23,7.450980392,2016,"ENERO",1000,82500
"1871",23,7.450980392,2016,"FEBRERO",1450,119625
"1872",23,7.450980392,2016,"JUNIO",NA,NA
"1873",23,7.450980392,2016,"SEPTIEMBRE",2750,226000
"1874",23,7.450980392,2016,"NOVIEMBRE",1000,82500
"1875",24,8.039215686,2012,"DICIEMBRE",52,6500
"1876",24,8.039215686,2013,"ABRIL",NA,NA
"1877",24,8.039215686,2013,"MAYO",NA,NA
"1878",24,8.039215686,2013,"DICIEMBRE",NA,NA
"1879",24,8.039215686,2014,"FEBRERO",NA,NA
"1880",24,8.039215686,2014,"MARZO",NA,NA
"1881",24,8.039215686,2015,"ABRIL",NA,NA
"1882",24,8.039215686,2015,"MAYO",NA,NA
"1883",24,8.039215686,2016,"JUNIO",NA,NA
"1884",24,8.039215686,2016,"JULIO",12812,3651420
"1885",24,8.039215686,2016,"AGOSTO",2500,712500
"1886",24,8.039215686,2016,"SEPTIEMBRE",1432,408120
"1887",24,8.039215686,2016,"OCTUBRE",1278,364230
"1888",24,8.039215686,2016,"NOVIEMBRE",1830,521550
"1889",24,8.039215686,2016,"DICIEMBRE",680,193800
"1890",25,6.666666667,2000,"ENERO",3877,347152
"1891",25,6.666666667,2000,"FEBRERO",3802,342582
"1892",25,6.666666667,2000,"MARZO",4626,448722
"1893",25,6.666666667,2000,"ABRIL",192,18240
"1894",25,6.666666667,2000,"MAYO",7722,733854
"1895",25,6.666666667,2000,"JUNIO",4316,418652
"1896",25,6.666666667,2000,"JULIO",14120,1338344
"1897",25,6.666666667,2000,"AGOSTO",5074,462963
"1898",25,6.666666667,2000,"SEPTIEMBRE",8368,767054
"1899",25,6.666666667,2000,"OCTUBRE",7371,699862
"1900",25,6.666666667,2000,"NOVIEMBRE",909,83628
"1901",25,6.666666667,2000,"DICIEMBRE",3316,302072
"1902",25,6.666666667,2001,"ENERO",3111,286800
"1903",25,6.666666667,2001,"FEBRERO",5512,537316
"1904",25,6.666666667,2001,"MARZO",3942,387129
"1905",25,6.666666667,2001,"ABRIL",503,49797
"1906",25,6.666666667,2001,"MAYO",923,91377
"1907",25,6.666666667,2001,"JUNIO",3708,367092
"1908",25,6.666666667,2001,"JULIO",11594,1147806
"1909",25,6.666666667,2001,"AGOSTO",7171,709929
"1910",25,6.666666667,2001,"SEPTIEMBRE",5959,586231
"1911",25,6.666666667,2001,"OCTUBRE",2530,250470
"1912",25,6.666666667,2001,"NOVIEMBRE",4762,471438
"1913",25,6.666666667,2001,"DICIEMBRE",4677,461245
"1914",25,6.666666667,2002,"ENERO",5476,555724
"1915",25,6.666666667,2002,"FEBRERO",7065,699435
"1916",25,6.666666667,2002,"ABRIL",5934,600466
"1917",25,6.666666667,2002,"MAYO",6445,638055
"1918",25,6.666666667,2002,"JUNIO",480,47520
"1919",25,6.666666667,2002,"JULIO",19700,1958700
"1920",25,6.666666667,2002,"AGOSTO",10588,1078704
"1921",25,6.666666667,2002,"SEPTIEMBRE",3541,360219
"1922",25,6.666666667,2002,"OCTUBRE",13324,1319076
"1923",25,6.666666667,2002,"NOVIEMBRE",1882,186318
"1924",25,6.666666667,2002,"DICIEMBRE",2452,242748
"1925",25,6.666666667,2003,"ENERO",1215,120285
"1926",25,6.666666667,2003,"FEBRERO",1260,124740
"1927",25,6.666666667,2003,"JULIO",6997,751590
"1928",25,6.666666667,2003,"AGOSTO",2989,328790
"1929",25,6.666666667,2003,"SEPTIEMBRE",1557,171270
"1930",25,6.666666667,2003,"OCTUBRE",309,33990
"1931",25,6.666666667,2003,"NOVIEMBRE",334,36740
"1932",25,6.666666667,2003,"DICIEMBRE",453,49830
"1933",25,6.666666667,2004,"ENERO",1168,128480
"1934",25,6.666666667,2004,"FEBRERO",236,25960
"1935",25,6.666666667,2004,"JULIO",31463,3898066
"1936",25,6.666666667,2004,"AGOSTO",2363,288040
"1937",25,6.666666667,2004,"SEPTIEMBRE",10101,1287270
"1938",25,6.666666667,2004,"OCTUBRE",8193,1070040
"1939",25,6.666666667,2004,"NOVIEMBRE",4368,541110
"1940",25,6.666666667,2004,"DICIEMBRE",2045,262220
"1941",25,6.666666667,2005,"ENERO",2068,267164
"1942",25,6.666666667,2005,"FEBRERO",1023,125726
"1943",25,6.666666667,2005,"JULIO",30250,3974450
"1944",25,6.666666667,2005,"AGOSTO",16056,2007000
"1945",25,6.666666667,2005,"SEPTIEMBRE",5557,694625
"1946",25,6.666666667,2005,"OCTUBRE",2324,290500
"1947",25,6.666666667,2005,"NOVIEMBRE",3474,445950
"1948",25,6.666666667,2005,"DICIEMBRE",1855,278250
"1949",25,6.666666667,2006,"ENERO",4081,612634
"1950",25,6.666666667,2006,"FEBRERO",410,61500
"1951",25,6.666666667,2006,"JULIO",11213,1681950
"1952",25,6.666666667,2006,"AGOSTO",2912,436800
"1953",25,6.666666667,2006,"SEPTIEMBRE",721,108150
"1954",25,6.666666667,2006,"OCTUBRE",820,123000
"1955",25,6.666666667,2006,"NOVIEMBRE",976,146400
"1956",25,6.666666667,2006,"DICIEMBRE",2151,322650
"1957",25,6.666666667,2007,"ENERO",798,119700
"1958",25,6.666666667,2007,"FEBRERO",664,99600
"1959",25,6.666666667,2007,"JULIO",18081,3344985
"1960",25,6.666666667,2007,"AGOSTO",2814,528980
"1961",25,6.666666667,2007,"SEPTIEMBRE",15005,2806665
"1962",25,6.666666667,2007,"OCTUBRE",4797,923423
"1963",25,6.666666667,2007,"NOVIEMBRE",4017,779411
"1964",25,6.666666667,2007,"DICIEMBRE",1865,368007
"1965",25,6.666666667,2008,"ENERO",2736,549252
"1966",25,6.666666667,2008,"FEBRERO",376,78208
"1967",25,6.666666667,2008,"JULIO",8706,1828260
"1968",25,6.666666667,2008,"AGOSTO",1924,404040
"1969",25,6.666666667,2008,"SEPTIEMBRE",622,130620
"1970",25,6.666666667,2008,"OCTUBRE",439,92190
"1971",25,6.666666667,2008,"NOVIEMBRE",638,133980
"1972",25,6.666666667,2008,"DICIEMBRE",207,43470
"1973",25,6.666666667,2009,"ENERO",61,12690
"1974",25,6.666666667,2009,"FEBRERO",90,15750
"1975",25,6.666666667,2009,"JULIO",13897,2362490
"1976",25,6.666666667,2009,"AGOSTO",1462,248540
"1977",25,6.666666667,2009,"SEPTIEMBRE",2750,467500
"1978",25,6.666666667,2009,"OCTUBRE",3405,578850
"1979",25,6.666666667,2009,"NOVIEMBRE",2739,465630
"1980",25,6.666666667,2009,"DICIEMBRE",659,110630
"1981",25,6.666666667,2010,"ENERO",220,34100
"1982",25,6.666666667,2010,"FEBRERO",734,113770
"1983",25,6.666666667,2010,"JULIO",42219,7464795
"1984",25,6.666666667,2010,"AGOSTO",7659,1363302
"1985",25,6.666666667,2010,"SEPTIEMBRE",12110,2162584
"1986",25,6.666666667,2010,"OCTUBRE",3382,608760
"1987",25,6.666666667,2010,"NOVIEMBRE",3931,707580
"1988",25,6.666666667,2010,"DICIEMBRE",1794,319230
"1989",25,6.666666667,2011,"ENERO",3202,576360
"1990",25,6.666666667,2011,"FEBRERO",1364,245520
"1991",25,6.666666667,2011,"JULIO",17623,2995910
"1992",25,6.666666667,2011,"AGOSTO",2972,508060
"1993",25,6.666666667,2011,"SEPTIEMBRE",389,66130
"1994",25,6.666666667,2011,"OCTUBRE",10,1700
"1995",25,6.666666667,2011,"NOVIEMBRE",62,10540
"1996",25,6.666666667,2011,"DICIEMBRE",26,4420
"1997",25,6.666666667,2012,"ENERO",97,16490
"1998",25,6.666666667,2012,"FEBRERO",18,3060
"1999",25,6.666666667,2012,"JULIO",422,73440
"2000",25,6.666666667,2012,"AGOSTO",288,49230
"2001",25,6.666666667,2012,"SEPTIEMBRE",135,23625
"2002",25,6.666666667,2012,"OCTUBRE",110,19250
"2003",25,6.666666667,2012,"NOVIEMBRE",97,16975
"2004",25,6.666666667,2012,"DICIEMBRE",148,25900
"2005",25,6.666666667,2013,"ENERO",322,56350
"2006",25,6.666666667,2013,"FEBRERO",170,29750
"2007",25,6.666666667,2013,"ABRIL",NA,NA
"2008",25,6.666666667,2013,"MAYO",NA,NA
"2009",25,6.666666667,2013,"JULIO",60028,10805040
"2010",25,6.666666667,2013,"AGOSTO",6642,1195560
"2011",25,6.666666667,2013,"SEPTIEMBRE",2213,398340
"2012",25,6.666666667,2013,"OCTUBRE",6905,1242900
"2013",25,6.666666667,2013,"NOVIEMBRE",7429,1337220
"2014",25,6.666666667,2013,"DICIEMBRE",223,40140
"2015",25,6.666666667,2014,"ENERO",712,144990
"2016",25,6.666666667,2014,"FEBRERO",1056,190080
"2017",25,6.666666667,2014,"MARZO",NA,NA
"2018",25,6.666666667,2014,"JULIO",21747,4014695
"2019",25,6.666666667,2014,"AGOSTO",4203,777555
"2020",25,6.666666667,2014,"SEPTIEMBRE",1662,307470
"2021",25,6.666666667,2014,"OCTUBRE",1043,192955
"2022",25,6.666666667,2014,"NOVIEMBRE",270,49950
"2023",25,6.666666667,2014,"DICIEMBRE",3478,643430
"2024",25,6.666666667,2015,"ENERO",643,118955
"2025",25,6.666666667,2015,"FEBRERO",247,45695
"2026",25,6.666666667,2015,"MARZO",80,14800
"2027",25,6.666666667,2015,"ABRIL",NA,NA
"2028",25,6.666666667,2015,"MAYO",NA,NA
"2029",25,6.666666667,2015,"JULIO",49348,10209650
"2030",25,6.666666667,2015,"AGOSTO",8432,1812880
"2031",25,6.666666667,2015,"SEPTIEMBRE",5052,1086180
"2032",25,6.666666667,2015,"OCTUBRE",2438,524170
"2033",25,6.666666667,2015,"NOVIEMBRE",2979,640485
"2034",25,6.666666667,2015,"DICIEMBRE",1046,224890
"2035",25,6.666666667,2016,"ENERO",597,128355
"2036",25,6.666666667,2016,"FEBRERO",281,60415
"2037",25,6.666666667,2016,"JUNIO",NA,NA
"2038",25,6.666666667,2016,"JULIO",16484,4697940
"2039",25,6.666666667,2016,"AGOSTO",2694,767790
"2040",25,6.666666667,2016,"SEPTIEMBRE",2371,675735
"2041",25,6.666666667,2016,"OCTUBRE",1494,425790
"2042",25,6.666666667,2016,"NOVIEMBRE",1458,415530
"2043",25,6.666666667,2016,"DICIEMBRE",1902,542070
"2044",26,6.078431373,2001,"FEBRERO",NA,NA
"2045",26,6.078431373,2001,"MARZO",NA,NA
"2046",26,6.078431373,2001,"ABRIL",NA,NA
"2047",26,6.078431373,2001,"JUNIO",NA,NA
"2048",26,6.078431373,2002,"MARZO",NA,NA
"2049",26,6.078431373,2002,"ABRIL",NA,NA
"2050",26,6.078431373,2002,"MAYO",NA,NA
"2051",26,6.078431373,2002,"JUNIO",NA,NA
"2052",26,6.078431373,2003,"JULIO",NA,NA
"2053",26,6.078431373,2004,"MAYO",NA,NA
"2054",26,6.078431373,2004,"JUNIO",NA,NA
"2055",26,6.078431373,2004,"JULIO",NA,NA
"2056",26,6.078431373,2004,"AGOSTO",NA,NA
"2057",26,6.078431373,2004,"NOVIEMBRE",NA,NA
"2058",26,6.078431373,2004,"DICIEMBRE",NA,NA
"2059",26,6.078431373,2005,"MAYO",NA,NA
"2060",26,6.078431373,2006,"JUNIO",NA,NA
"2061",26,6.078431373,2006,"JULIO",NA,NA
"2062",26,6.078431373,2006,"AGOSTO",NA,NA
"2063",26,6.078431373,2007,"MAYO",NA,NA
"2064",26,6.078431373,2007,"JUNIO",NA,NA
"2065",26,6.078431373,2007,"JULIO",NA,NA
"2066",26,6.078431373,2008,"ABRIL",NA,NA
"2067",26,6.078431373,2008,"MAYO",NA,NA
"2068",26,6.078431373,2009,"MAYO",NA,NA
"2069",26,6.078431373,2009,"NOVIEMBRE",NA,NA
"2070",26,6.078431373,2009,"DICIEMBRE",NA,NA
"2071",26,6.078431373,2010,"MAYO",NA,NA
"2072",26,6.078431373,2010,"AGOSTO",NA,NA
"2073",26,6.078431373,2011,"ENERO",NA,NA
"2074",26,6.078431373,2011,"MAYO",NA,NA
"2075",26,6.078431373,2011,"JUNIO",NA,NA
"2076",26,6.078431373,2011,"JULIO",NA,NA
"2077",26,6.078431373,2011,"AGOSTO",NA,NA
"2078",26,6.078431373,2011,"SEPTIEMBRE",NA,NA
"2079",26,6.078431373,2011,"NOVIEMBRE",NA,NA
"2080",26,6.078431373,2012,"MARZO",NA,NA
"2081",26,6.078431373,2012,"ABRIL",NA,NA
"2082",26,6.078431373,2012,"MAYO",NA,NA
"2083",26,6.078431373,2012,"DICIEMBRE",NA,NA
"2084",26,6.078431373,2013,"ENERO",NA,NA
"2085",26,6.078431373,2013,"ABRIL",NA,NA
"2086",26,6.078431373,2013,"JULIO",NA,NA
"2087",26,6.078431373,2014,"ENERO",NA,NA
"2088",26,6.078431373,2014,"JUNIO",NA,NA
"2089",26,6.078431373,2014,"AGOSTO",NA,NA
"2090",26,6.078431373,2014,"SEPTIEMBRE",NA,NA
"2091",26,6.078431373,2014,"DICIEMBRE",NA,NA
"2092",26,6.078431373,2015,"JUNIO",NA,NA
"2093",26,6.078431373,2015,"JULIO",NA,NA
"2094",26,6.078431373,2015,"AGOSTO",NA,NA
"2095",26,6.078431373,2015,"DICIEMBRE",NA,NA
"2096",26,6.078431373,2016,"MAYO",NA,NA
"2097",26,6.078431373,2016,"JUNIO",NA,NA
"2098",26,6.078431373,2016,"JULIO",NA,NA
"2099",26,6.078431373,2016,"AGOSTO",NA,NA
"2100",26,6.078431373,2016,"SEPTIEMBRE",NA,NA
"2101",26,6.078431373,2016,"DICIEMBRE",NA,NA
"2102",27,8.039215686,2000,"ENERO",6768,288910
"2103",27,8.039215686,2000,"FEBRERO",1276,58630
"2104",27,8.039215686,2000,"ABRIL",747,36920
"2105",27,8.039215686,2000,"MAYO",1059,58245
"2106",27,8.039215686,2000,"JUNIO",4174,191210
"2107",27,8.039215686,2000,"JULIO",2130,98605
"2108",27,8.039215686,2000,"AGOSTO",2615,124875
"2109",27,8.039215686,2000,"SEPTIEMBRE",NA,NA
"2110",27,8.039215686,2000,"OCTUBRE",13306,611905
"2111",27,8.039215686,2000,"NOVIEMBRE",6368,326180
"2112",27,8.039215686,2000,"DICIEMBRE",4936,224650
"2113",27,8.039215686,2001,"ENERO",5449,239460
"2114",27,8.039215686,2001,"FEBRERO",2580,130800
"2115",27,8.039215686,2001,"MARZO",2201,94750
"2116",27,8.039215686,2001,"ABRIL",NA,NA
"2117",27,8.039215686,2001,"MAYO",3851,200985
"2118",27,8.039215686,2001,"JUNIO",1011,47280
"2119",27,8.039215686,2001,"JULIO",1676,86245
"2120",27,8.039215686,2001,"AGOSTO",NA,NA
"2121",27,8.039215686,2001,"OCTUBRE",13576,635745
"2122",27,8.039215686,2001,"NOVIEMBRE",6646,326825
"2123",27,8.039215686,2001,"DICIEMBRE",12505,575250
"2124",27,8.039215686,2002,"ENERO",1862,81410
"2125",27,8.039215686,2002,"FEBRERO",2350,104260
"2126",27,8.039215686,2002,"ABRIL",1797,85860
"2127",27,8.039215686,2002,"MAYO",1603,81670
"2128",27,8.039215686,2002,"JUNIO",2320,120550
"2129",27,8.039215686,2002,"JULIO",4814,220535
"2130",27,8.039215686,2002,"AGOSTO",542,25820
"2131",27,8.039215686,2002,"SEPTIEMBRE",4756,240770
"2132",27,8.039215686,2002,"OCTUBRE",16039,810080
"2133",27,8.039215686,2002,"NOVIEMBRE",7031,341995
"2134",27,8.039215686,2002,"DICIEMBRE",11493,544565
"2135",27,8.039215686,2003,"ENERO",6868,301855
"2136",27,8.039215686,2003,"FEBRERO",7627,382865
"2137",27,8.039215686,2003,"MARZO",850,48500
"2138",27,8.039215686,2003,"JUNIO",NA,NA
"2139",27,8.039215686,2003,"JULIO",NA,NA
"2140",27,8.039215686,2003,"AGOSTO",NA,NA
"2141",27,8.039215686,2003,"OCTUBRE",26716,1526155
"2142",27,8.039215686,2003,"NOVIEMBRE",20255,1144825
"2143",27,8.039215686,2003,"DICIEMBRE",12327,671835
"2144",27,8.039215686,2004,"ENERO",5829,300320
"2145",27,8.039215686,2004,"FEBRERO",2919,159210
"2146",27,8.039215686,2004,"MAYO",NA,NA
"2147",27,8.039215686,2004,"JUNIO",NA,NA
"2148",27,8.039215686,2004,"JULIO",NA,NA
"2149",27,8.039215686,2004,"AGOSTO",NA,NA
"2150",27,8.039215686,2004,"OCTUBRE",45177,3137548
"2151",27,8.039215686,2004,"NOVIEMBRE",12855,846572
"2152",27,8.039215686,2004,"DICIEMBRE",6773,419674
"2153",27,8.039215686,2005,"ENERO",3940,300380
"2154",27,8.039215686,2005,"FEBRERO",1695,108311
"2155",27,8.039215686,2005,"MAYO",NA,NA
"2156",27,8.039215686,2005,"JUNIO",NA,NA
"2157",27,8.039215686,2005,"JULIO",NA,NA
"2158",27,8.039215686,2005,"AGOSTO",NA,NA
"2159",27,8.039215686,2005,"OCTUBRE",21522,2203690
"2160",27,8.039215686,2005,"NOVIEMBRE",11894,910180
"2161",27,8.039215686,2005,"DICIEMBRE",4186,289230
"2162",27,8.039215686,2006,"ENERO",3391,238440
"2163",27,8.039215686,2006,"FEBRERO",2557,175660
"2164",27,8.039215686,2006,"MAYO",NA,NA
"2165",27,8.039215686,2006,"JUNIO",NA,NA
"2166",27,8.039215686,2006,"JULIO",NA,NA
"2167",27,8.039215686,2006,"AGOSTO",NA,NA
"2168",27,8.039215686,2006,"SEPTIEMBRE",NA,NA
"2169",27,8.039215686,2006,"OCTUBRE",21709,2063010
"2170",27,8.039215686,2006,"NOVIEMBRE",15145,1504850
"2171",27,8.039215686,2006,"DICIEMBRE",3356,325630
"2172",27,8.039215686,2007,"ENERO",2114,206770
"2173",27,8.039215686,2007,"FEBRERO",1684,172250
"2174",27,8.039215686,2007,"JUNIO",NA,NA
"2175",27,8.039215686,2007,"JULIO",NA,NA
"2176",27,8.039215686,2007,"AGOSTO",NA,NA
"2177",27,8.039215686,2007,"OCTUBRE",21130,2830483
"2178",27,8.039215686,2007,"NOVIEMBRE",11017,1525240
"2179",27,8.039215686,2007,"DICIEMBRE",6146,824570
"2180",27,8.039215686,2008,"ENERO",2760,350880
"2181",27,8.039215686,2008,"FEBRERO",3943,570074
"2182",27,8.039215686,2008,"ABRIL",NA,NA
"2183",27,8.039215686,2008,"MAYO",NA,NA
"2184",27,8.039215686,2008,"JUNIO",NA,NA
"2185",27,8.039215686,2008,"JULIO",NA,NA
"2186",27,8.039215686,2008,"AGOSTO",NA,NA
"2187",27,8.039215686,2008,"OCTUBRE",26283,3706420
"2188",27,8.039215686,2008,"NOVIEMBRE",10116,1319080
"2189",27,8.039215686,2008,"DICIEMBRE",5477,670990
"2190",27,8.039215686,2009,"ENERO",5261,690300
"2191",27,8.039215686,2009,"FEBRERO",2921,508370
"2192",27,8.039215686,2009,"JUNIO",NA,NA
"2193",27,8.039215686,2009,"JULIO",NA,NA
"2194",27,8.039215686,2009,"AGOSTO",NA,NA
"2195",27,8.039215686,2009,"SEPTIEMBRE",NA,NA
"2196",27,8.039215686,2009,"OCTUBRE",18857,2866080
"2197",27,8.039215686,2009,"NOVIEMBRE",13057,1662820
"2198",27,8.039215686,2009,"DICIEMBRE",11164,1310440
"2199",27,8.039215686,2010,"ENERO",4462,523760
"2200",27,8.039215686,2010,"FEBRERO",4740,692940
"2201",27,8.039215686,2010,"JUNIO",NA,NA
"2202",27,8.039215686,2010,"JULIO",NA,NA
"2203",27,8.039215686,2010,"AGOSTO",NA,NA
"2204",27,8.039215686,2010,"SEPTIEMBRE",NA,NA
"2205",27,8.039215686,2010,"OCTUBRE",46514,7041890
"2206",27,8.039215686,2010,"NOVIEMBRE",22469,3855470
"2207",27,8.039215686,2010,"DICIEMBRE",16728,2738940
"2208",27,8.039215686,2011,"ENERO",12574,1895220
"2209",27,8.039215686,2011,"FEBRERO",7611,1408450
"2210",27,8.039215686,2011,"MAYO",NA,NA
"2211",27,8.039215686,2011,"JUNIO",NA,NA
"2212",27,8.039215686,2011,"JULIO",NA,NA
"2213",27,8.039215686,2011,"AGOSTO",NA,NA
"2214",27,8.039215686,2011,"OCTUBRE",39276,8714410
"2215",27,8.039215686,2011,"NOVIEMBRE",26560,4840800
"2216",27,8.039215686,2011,"DICIEMBRE",17449,2858770
"2217",27,8.039215686,2012,"ENERO",9585,1646140
"2218",27,8.039215686,2012,"FEBRERO",6447,1340710
"2219",27,8.039215686,2012,"ABRIL",NA,NA
"2220",27,8.039215686,2012,"JULIO",NA,NA
"2221",27,8.039215686,2012,"AGOSTO",NA,NA
"2222",27,8.039215686,2012,"OCTUBRE",51229,9018060
"2223",27,8.039215686,2012,"NOVIEMBRE",24789,4156460
"2224",27,8.039215686,2012,"DICIEMBRE",18469,2811960
"2225",27,8.039215686,2013,"ENERO",9440,1550000
"2226",27,8.039215686,2013,"FEBRERO",3509,642160
"2227",27,8.039215686,2013,"ABRIL",NA,NA
"2228",27,8.039215686,2013,"JULIO",NA,NA
"2229",27,8.039215686,2013,"AGOSTO",NA,NA
"2230",27,8.039215686,2013,"OCTUBRE",38133,6079100
